# YEAR  MONTH   DAY HOUR    MINUTE  MLON    MLAT MLT
2003.00 11.00 20.00 20.00 29.00 141.00 57.50 1.16
2003.00 11.00 20.00 15.00 19.00 143.50 57.50 20.40
2003.00 11.00 20.00 16.00 23.00 143.50 57.50 21.42
2003.00 11.00 20.00 18.00 42.00 143.50 57.50 23.63
2003.00 11.00 20.00 18.00 52.00 143.50 57.50 23.78
2003.00 11.00 20.00 19.00 18.00 143.50 57.50 0.20
2003.00 11.00 20.00 20.00 1.00 143.50 57.50 0.88
2003.00 11.00 20.00 20.00 3.00 143.50 57.50 0.91
2003.00 11.00 20.00 20.00 13.00 143.50 57.50 1.07
2003.00 11.00 20.00 20.00 19.00 143.50 57.50 1.17
2003.00 11.00 20.00 20.00 28.00 143.50 57.50 1.31
2003.00 11.00 20.00 15.00 19.00 146.00 57.50 20.56
2003.00 11.00 20.00 18.00 52.00 146.00 57.50 23.95
2003.00 11.00 20.00 19.00 17.00 146.00 57.50 0.35
2003.00 11.00 20.00 19.00 40.00 146.00 57.50 0.71
2003.00 11.00 20.00 20.00 1.00 146.00 57.50 1.05
2003.00 11.00 20.00 20.00 2.00 146.00 57.50 1.07
2003.00 11.00 20.00 20.00 3.00 146.00 57.50 1.08
2003.00 11.00 20.00 20.00 13.00 146.00 57.50 1.24
2003.00 11.00 20.00 20.00 19.00 146.00 57.50 1.34
2003.00 11.00 20.00 14.00 30.00 148.50 57.50 19.95
2003.00 11.00 20.00 14.00 53.00 148.50 57.50 20.32
2003.00 11.00 20.00 18.00 24.00 148.50 57.50 23.67
2003.00 11.00 20.00 18.00 52.00 148.50 57.50 0.12
2003.00 11.00 20.00 19.00 17.00 148.50 57.50 0.52
2003.00 11.00 20.00 19.00 19.00 148.50 57.50 0.55
2003.00 11.00 20.00 19.00 39.00 148.50 57.50 0.87
2003.00 11.00 20.00 19.00 40.00 148.50 57.50 0.88
2003.00 11.00 20.00 20.00 2.00 148.50 57.50 1.23
2003.00 11.00 20.00 20.00 3.00 148.50 57.50 1.25
2003.00 11.00 20.00 20.00 7.00 148.50 57.50 1.31
2003.00 11.00 20.00 20.00 14.00 148.50 57.50 1.42
2003.00 11.00 20.00 14.00 30.00 151.00 57.50 20.12
2003.00 11.00 20.00 14.00 53.00 151.00 57.50 20.48
2003.00 11.00 20.00 18.00 24.00 151.00 57.50 23.84
2003.00 11.00 20.00 19.00 5.00 151.00 57.50 0.49
2003.00 11.00 20.00 19.00 11.00 151.00 57.50 0.59
2003.00 11.00 20.00 19.00 19.00 151.00 57.50 0.71
2003.00 11.00 20.00 19.00 36.00 151.00 57.50 0.98
2003.00 11.00 20.00 19.00 39.00 151.00 57.50 1.03
2003.00 11.00 20.00 19.00 40.00 151.00 57.50 1.05
2003.00 11.00 20.00 20.00 20.00 151.00 57.50 1.69
2003.00 11.00 20.00 20.00 22.00 151.00 57.50 1.72
2003.00 11.00 20.00 18.00 2.00 153.50 57.50 23.66
2003.00 11.00 20.00 19.00 6.00 153.50 57.50 0.67
2003.00 11.00 20.00 19.00 11.00 153.50 57.50 0.75
2003.00 11.00 20.00 19.00 13.00 153.50 57.50 0.78
2003.00 11.00 20.00 19.00 36.00 153.50 57.50 1.15
2003.00 11.00 20.00 19.00 39.00 153.50 57.50 1.20
2003.00 11.00 20.00 19.00 40.00 153.50 57.50 1.21
2003.00 11.00 20.00 20.00 20.00 153.50 57.50 1.85
2003.00 11.00 20.00 20.00 22.00 153.50 57.50 1.88
2003.00 11.00 20.00 17.00 16.00 156.00 57.50 23.09
2003.00 11.00 20.00 18.00 2.00 156.00 57.50 23.82
2003.00 11.00 20.00 18.00 16.00 156.00 57.50 0.05
2003.00 11.00 20.00 19.00 34.00 156.00 57.50 1.29
2003.00 11.00 20.00 19.00 40.00 156.00 57.50 1.38
2003.00 11.00 20.00 20.00 20.00 156.00 57.50 2.02
2003.00 11.00 20.00 12.00 51.00 158.50 57.50 19.04
2003.00 11.00 20.00 12.00 58.00 158.50 57.50 19.15
2003.00 11.00 20.00 14.00 19.00 158.50 57.50 20.44
2003.00 11.00 20.00 18.00 15.00 158.50 57.50 0.20
2003.00 11.00 20.00 18.00 19.00 158.50 57.50 0.26
2003.00 11.00 20.00 18.00 25.00 158.50 57.50 0.35
2003.00 11.00 20.00 18.00 46.00 158.50 57.50 0.69
2003.00 11.00 20.00 18.00 51.00 158.50 57.50 0.77
2003.00 11.00 20.00 18.00 54.00 158.50 57.50 0.82
2003.00 11.00 20.00 19.00 5.00 158.50 57.50 0.99
2003.00 11.00 20.00 19.00 6.00 158.50 57.50 1.01
2003.00 11.00 20.00 19.00 9.00 158.50 57.50 1.05
2003.00 11.00 20.00 19.00 10.00 158.50 57.50 1.07
2003.00 11.00 20.00 19.00 24.00 158.50 57.50 1.29
2003.00 11.00 20.00 19.00 33.00 158.50 57.50 1.44
2003.00 11.00 20.00 19.00 34.00 158.50 57.50 1.45
2003.00 11.00 20.00 19.00 36.00 158.50 57.50 1.48
2003.00 11.00 20.00 19.00 40.00 158.50 57.50 1.55
2003.00 11.00 20.00 19.00 44.00 158.50 57.50 1.61
2003.00 11.00 20.00 20.00 20.00 158.50 57.50 2.19
2003.00 11.00 20.00 12.00 51.00 161.00 57.50 19.21
2003.00 11.00 20.00 12.00 58.00 161.00 57.50 19.32
2003.00 11.00 20.00 18.00 15.00 161.00 57.50 0.36
2003.00 11.00 20.00 18.00 19.00 161.00 57.50 0.43
2003.00 11.00 20.00 18.00 20.00 161.00 57.50 0.44
2003.00 11.00 20.00 18.00 25.00 161.00 57.50 0.52
2003.00 11.00 20.00 18.00 43.00 161.00 57.50 0.81
2003.00 11.00 20.00 18.00 46.00 161.00 57.50 0.86
2003.00 11.00 20.00 18.00 51.00 161.00 57.50 0.93
2003.00 11.00 20.00 19.00 6.00 161.00 57.50 1.17
2003.00 11.00 20.00 19.00 10.00 161.00 57.50 1.24
2003.00 11.00 20.00 19.00 12.00 161.00 57.50 1.27
2003.00 11.00 20.00 19.00 13.00 161.00 57.50 1.28
2003.00 11.00 20.00 19.00 14.00 161.00 57.50 1.30
2003.00 11.00 20.00 19.00 24.00 161.00 57.50 1.46
2003.00 11.00 20.00 19.00 30.00 161.00 57.50 1.56
2003.00 11.00 20.00 19.00 33.00 161.00 57.50 1.60
2003.00 11.00 20.00 19.00 35.00 161.00 57.50 1.63
2003.00 11.00 20.00 19.00 36.00 161.00 57.50 1.65
2003.00 11.00 20.00 19.00 40.00 161.00 57.50 1.71
2003.00 11.00 20.00 12.00 51.00 163.50 57.50 19.38
2003.00 11.00 20.00 12.00 55.00 163.50 57.50 19.44
2003.00 11.00 20.00 12.00 58.00 163.50 57.50 19.49
2003.00 11.00 20.00 18.00 14.00 163.50 57.50 0.51
2003.00 11.00 20.00 18.00 15.00 163.50 57.50 0.53
2003.00 11.00 20.00 18.00 20.00 163.50 57.50 0.61
2003.00 11.00 20.00 18.00 25.00 163.50 57.50 0.69
2003.00 11.00 20.00 18.00 46.00 163.50 57.50 1.02
2003.00 11.00 20.00 18.00 51.00 163.50 57.50 1.10
2003.00 11.00 20.00 19.00 0.00 163.50 57.50 1.24
2003.00 11.00 20.00 19.00 10.00 163.50 57.50 1.40
2003.00 11.00 20.00 19.00 12.00 163.50 57.50 1.44
2003.00 11.00 20.00 19.00 13.00 163.50 57.50 1.45
2003.00 11.00 20.00 19.00 14.00 163.50 57.50 1.47
2003.00 11.00 20.00 19.00 15.00 163.50 57.50 1.48
2003.00 11.00 20.00 19.00 18.00 163.50 57.50 1.53
2003.00 11.00 20.00 19.00 24.00 163.50 57.50 1.63
2003.00 11.00 20.00 19.00 28.00 163.50 57.50 1.69
2003.00 11.00 20.00 19.00 30.00 163.50 57.50 1.72
2003.00 11.00 20.00 19.00 36.00 163.50 57.50 1.82
2003.00 11.00 20.00 19.00 38.00 163.50 57.50 1.85
2003.00 11.00 20.00 12.00 55.00 166.00 57.50 19.61
2003.00 11.00 20.00 12.00 58.00 166.00 57.50 19.65
2003.00 11.00 20.00 13.00 31.00 166.00 57.50 20.18
2003.00 11.00 20.00 15.00 43.00 166.00 57.50 22.28
2003.00 11.00 20.00 17.00 28.00 166.00 57.50 23.95
2003.00 11.00 20.00 17.00 48.00 166.00 57.50 0.27
2003.00 11.00 20.00 18.00 12.00 166.00 57.50 0.65
2003.00 11.00 20.00 18.00 15.00 166.00 57.50 0.70
2003.00 11.00 20.00 18.00 35.00 166.00 57.50 1.01
2003.00 11.00 20.00 18.00 51.00 166.00 57.50 1.27
2003.00 11.00 20.00 19.00 9.00 166.00 57.50 1.55
2003.00 11.00 20.00 19.00 10.00 166.00 57.50 1.57
2003.00 11.00 20.00 19.00 13.00 166.00 57.50 1.62
2003.00 11.00 20.00 19.00 15.00 166.00 57.50 1.65
2003.00 11.00 20.00 19.00 18.00 166.00 57.50 1.70
2003.00 11.00 20.00 19.00 28.00 166.00 57.50 1.86
2003.00 11.00 20.00 19.00 29.00 166.00 57.50 1.87
2003.00 11.00 20.00 19.00 30.00 166.00 57.50 1.89
2003.00 11.00 20.00 19.00 32.00 166.00 57.50 1.92
2003.00 11.00 20.00 19.00 34.00 166.00 57.50 1.95
2003.00 11.00 20.00 19.00 38.00 166.00 57.50 2.02
2003.00 11.00 20.00 19.00 53.00 166.00 57.50 2.25
2003.00 11.00 20.00 12.00 41.00 168.50 57.50 19.55
2003.00 11.00 20.00 12.00 59.00 168.50 57.50 19.84
2003.00 11.00 20.00 14.00 44.00 168.50 57.50 21.51
2003.00 11.00 20.00 17.00 28.00 168.50 57.50 0.12
2003.00 11.00 20.00 17.00 48.00 168.50 57.50 0.43
2003.00 11.00 20.00 18.00 10.00 168.50 57.50 0.78
2003.00 11.00 20.00 18.00 11.00 168.50 57.50 0.80
2003.00 11.00 20.00 18.00 35.00 168.50 57.50 1.18
2003.00 11.00 20.00 18.00 45.00 168.50 57.50 1.34
2003.00 11.00 20.00 19.00 10.00 168.50 57.50 1.74
2003.00 11.00 20.00 19.00 13.00 168.50 57.50 1.78
2003.00 11.00 20.00 19.00 18.00 168.50 57.50 1.86
2003.00 11.00 20.00 19.00 24.00 168.50 57.50 1.96
2003.00 11.00 20.00 19.00 30.00 168.50 57.50 2.06
2003.00 11.00 20.00 19.00 32.00 168.50 57.50 2.09
2003.00 11.00 20.00 19.00 33.00 168.50 57.50 2.10
2003.00 11.00 20.00 19.00 34.00 168.50 57.50 2.12
2003.00 11.00 20.00 19.00 38.00 168.50 57.50 2.18
2003.00 11.00 20.00 19.00 39.00 168.50 57.50 2.20
2003.00 11.00 20.00 19.00 40.00 168.50 57.50 2.21
2003.00 11.00 20.00 19.00 53.00 168.50 57.50 2.42
2003.00 11.00 20.00 12.00 41.00 171.00 57.50 19.72
2003.00 11.00 20.00 12.00 53.00 171.00 57.50 19.91
2003.00 11.00 20.00 15.00 12.00 171.00 57.50 22.12
2003.00 11.00 20.00 16.00 32.00 171.00 57.50 23.39
2003.00 11.00 20.00 16.00 47.00 171.00 57.50 23.63
2003.00 11.00 20.00 16.00 48.00 171.00 57.50 23.65
2003.00 11.00 20.00 16.00 51.00 171.00 57.50 23.69
2003.00 11.00 20.00 17.00 4.00 171.00 57.50 23.90
2003.00 11.00 20.00 17.00 26.00 171.00 57.50 0.25
2003.00 11.00 20.00 17.00 27.00 171.00 57.50 0.27
2003.00 11.00 20.00 17.00 28.00 171.00 57.50 0.28
2003.00 11.00 20.00 17.00 33.00 171.00 57.50 0.36
2003.00 11.00 20.00 17.00 36.00 171.00 57.50 0.41
2003.00 11.00 20.00 17.00 42.00 171.00 57.50 0.50
2003.00 11.00 20.00 17.00 48.00 171.00 57.50 0.60
2003.00 11.00 20.00 17.00 50.00 171.00 57.50 0.63
2003.00 11.00 20.00 17.00 51.00 171.00 57.50 0.65
2003.00 11.00 20.00 18.00 7.00 171.00 57.50 0.90
2003.00 11.00 20.00 18.00 10.00 171.00 57.50 0.95
2003.00 11.00 20.00 18.00 11.00 171.00 57.50 0.97
2003.00 11.00 20.00 18.00 35.00 171.00 57.50 1.35
2003.00 11.00 20.00 18.00 45.00 171.00 57.50 1.51
2003.00 11.00 20.00 18.00 56.00 171.00 57.50 1.68
2003.00 11.00 20.00 19.00 10.00 171.00 57.50 1.90
2003.00 11.00 20.00 19.00 13.00 171.00 57.50 1.95
2003.00 11.00 20.00 19.00 24.00 171.00 57.50 2.13
2003.00 11.00 20.00 19.00 30.00 171.00 57.50 2.22
2003.00 11.00 20.00 19.00 32.00 171.00 57.50 2.25
2003.00 11.00 20.00 19.00 33.00 171.00 57.50 2.27
2003.00 11.00 20.00 19.00 34.00 171.00 57.50 2.29
2003.00 11.00 20.00 19.00 38.00 171.00 57.50 2.35
2003.00 11.00 20.00 19.00 39.00 171.00 57.50 2.37
2003.00 11.00 20.00 19.00 40.00 171.00 57.50 2.38
2003.00 11.00 20.00 19.00 49.00 171.00 57.50 2.52
2003.00 11.00 20.00 19.00 52.00 171.00 57.50 2.57
2003.00 11.00 20.00 19.00 53.00 171.00 57.50 2.59
2003.00 11.00 20.00 7.00 0.00 173.50 57.50 14.21
2003.00 11.00 20.00 12.00 41.00 173.50 57.50 19.88
2003.00 11.00 20.00 15.00 12.00 173.50 57.50 22.29
2003.00 11.00 20.00 15.00 55.00 173.50 57.50 22.97
2003.00 11.00 20.00 16.00 32.00 173.50 57.50 23.56
2003.00 11.00 20.00 16.00 51.00 173.50 57.50 23.86
2003.00 11.00 20.00 17.00 23.00 173.50 57.50 0.37
2003.00 11.00 20.00 17.00 26.00 173.50 57.50 0.42
2003.00 11.00 20.00 17.00 33.00 173.50 57.50 0.53
2003.00 11.00 20.00 17.00 35.00 173.50 57.50 0.56
2003.00 11.00 20.00 17.00 42.00 173.50 57.50 0.67
2003.00 11.00 20.00 17.00 50.00 173.50 57.50 0.80
2003.00 11.00 20.00 17.00 51.00 173.50 57.50 0.81
2003.00 11.00 20.00 18.00 6.00 173.50 57.50 1.05
2003.00 11.00 20.00 18.00 7.00 173.50 57.50 1.07
2003.00 11.00 20.00 18.00 10.00 173.50 57.50 1.12
2003.00 11.00 20.00 18.00 11.00 173.50 57.50 1.13
2003.00 11.00 20.00 18.00 20.00 173.50 57.50 1.28
2003.00 11.00 20.00 18.00 35.00 173.50 57.50 1.51
2003.00 11.00 20.00 18.00 39.00 173.50 57.50 1.58
2003.00 11.00 20.00 18.00 56.00 173.50 57.50 1.85
2003.00 11.00 20.00 19.00 10.00 173.50 57.50 2.07
2003.00 11.00 20.00 19.00 23.00 173.50 57.50 2.28
2003.00 11.00 20.00 19.00 24.00 173.50 57.50 2.29
2003.00 11.00 20.00 19.00 32.00 173.50 57.50 2.42
2003.00 11.00 20.00 19.00 33.00 173.50 57.50 2.44
2003.00 11.00 20.00 19.00 34.00 173.50 57.50 2.45
2003.00 11.00 20.00 19.00 38.00 173.50 57.50 2.52
2003.00 11.00 20.00 19.00 39.00 173.50 57.50 2.53
2003.00 11.00 20.00 19.00 40.00 173.50 57.50 2.55
2003.00 11.00 20.00 19.00 41.00 173.50 57.50 2.56
2003.00 11.00 20.00 19.00 50.00 173.50 57.50 2.71
2003.00 11.00 20.00 7.00 0.00 176.00 57.50 14.38
2003.00 11.00 20.00 14.00 52.00 176.00 57.50 22.13
2003.00 11.00 20.00 15.00 12.00 176.00 57.50 22.45
2003.00 11.00 20.00 15.00 55.00 176.00 57.50 23.14
2003.00 11.00 20.00 16.00 35.00 176.00 57.50 23.77
2003.00 11.00 20.00 17.00 23.00 176.00 57.50 0.54
2003.00 11.00 20.00 17.00 26.00 176.00 57.50 0.58
2003.00 11.00 20.00 17.00 40.00 176.00 57.50 0.81
2003.00 11.00 20.00 17.00 49.00 176.00 57.50 0.95
2003.00 11.00 20.00 17.00 51.00 176.00 57.50 0.98
2003.00 11.00 20.00 18.00 6.00 176.00 57.50 1.22
2003.00 11.00 20.00 18.00 10.00 176.00 57.50 1.28
2003.00 11.00 20.00 18.00 11.00 176.00 57.50 1.30
2003.00 11.00 20.00 18.00 15.00 176.00 57.50 1.36
2003.00 11.00 20.00 18.00 21.00 176.00 57.50 1.46
2003.00 11.00 20.00 18.00 35.00 176.00 57.50 1.68
2003.00 11.00 20.00 18.00 38.00 176.00 57.50 1.73
2003.00 11.00 20.00 18.00 39.00 176.00 57.50 1.74
2003.00 11.00 20.00 18.00 56.00 176.00 57.50 2.01
2003.00 11.00 20.00 18.00 58.00 176.00 57.50 2.05
2003.00 11.00 20.00 19.00 10.00 176.00 57.50 2.24
2003.00 11.00 20.00 19.00 23.00 176.00 57.50 2.44
2003.00 11.00 20.00 19.00 24.00 176.00 57.50 2.46
2003.00 11.00 20.00 19.00 28.00 176.00 57.50 2.52
2003.00 11.00 20.00 19.00 32.00 176.00 57.50 2.59
2003.00 11.00 20.00 19.00 33.00 176.00 57.50 2.60
2003.00 11.00 20.00 19.00 36.00 176.00 57.50 2.65
2003.00 11.00 20.00 19.00 38.00 176.00 57.50 2.68
2003.00 11.00 20.00 19.00 39.00 176.00 57.50 2.70
2003.00 11.00 20.00 19.00 40.00 176.00 57.50 2.71
2003.00 11.00 20.00 19.00 41.00 176.00 57.50 2.73
2003.00 11.00 20.00 19.00 50.00 176.00 57.50 2.87
2003.00 11.00 20.00 7.00 0.00 178.50 57.50 14.55
2003.00 11.00 20.00 14.00 52.00 178.50 57.50 22.30
2003.00 11.00 20.00 15.00 13.00 178.50 57.50 22.64
2003.00 11.00 20.00 16.00 34.00 178.50 57.50 23.92
2003.00 11.00 20.00 16.00 35.00 178.50 57.50 23.94
2003.00 11.00 20.00 17.00 32.00 178.50 57.50 0.85
2003.00 11.00 20.00 18.00 11.00 178.50 57.50 1.47
2003.00 11.00 20.00 18.00 15.00 178.50 57.50 1.53
2003.00 11.00 20.00 18.00 21.00 178.50 57.50 1.62
2003.00 11.00 20.00 18.00 35.00 178.50 57.50 1.85
2003.00 11.00 20.00 18.00 38.00 178.50 57.50 1.89
2003.00 11.00 20.00 18.00 39.00 178.50 57.50 1.91
2003.00 11.00 20.00 19.00 1.00 178.50 57.50 2.26
2003.00 11.00 20.00 19.00 10.00 178.50 57.50 2.40
2003.00 11.00 20.00 19.00 12.00 178.50 57.50 2.44
2003.00 11.00 20.00 19.00 19.00 178.50 57.50 2.55
2003.00 11.00 20.00 19.00 21.00 178.50 57.50 2.58
2003.00 11.00 20.00 19.00 32.00 178.50 57.50 2.75
2003.00 11.00 20.00 19.00 38.00 178.50 57.50 2.85
2003.00 11.00 20.00 19.00 39.00 178.50 57.50 2.87
2003.00 11.00 20.00 19.00 41.00 178.50 57.50 2.90
2003.00 11.00 20.00 19.00 48.00 178.50 57.50 3.01
2003.00 11.00 20.00 19.00 50.00 178.50 57.50 3.04
2003.00 11.00 20.00 7.00 0.00 181.00 57.50 14.71
2003.00 11.00 20.00 15.00 2.00 181.00 57.50 22.63
2003.00 11.00 20.00 15.00 13.00 181.00 57.50 22.80
2003.00 11.00 20.00 16.00 43.00 181.00 57.50 0.23
2003.00 11.00 20.00 18.00 15.00 181.00 57.50 1.70
2003.00 11.00 20.00 18.00 21.00 181.00 57.50 1.79
2003.00 11.00 20.00 18.00 25.00 181.00 57.50 1.85
2003.00 11.00 20.00 18.00 35.00 181.00 57.50 2.01
2003.00 11.00 20.00 18.00 38.00 181.00 57.50 2.06
2003.00 11.00 20.00 19.00 0.00 181.00 57.50 2.41
2003.00 11.00 20.00 19.00 12.00 181.00 57.50 2.60
2003.00 11.00 20.00 19.00 19.00 181.00 57.50 2.71
2003.00 11.00 20.00 19.00 21.00 181.00 57.50 2.75
2003.00 11.00 20.00 19.00 38.00 181.00 57.50 3.02
2003.00 11.00 20.00 19.00 41.00 181.00 57.50 3.06
2003.00 11.00 20.00 7.00 0.00 183.50 57.50 14.88
2003.00 11.00 20.00 13.00 41.00 183.50 57.50 21.51
2003.00 11.00 20.00 15.00 2.00 183.50 57.50 22.79
2003.00 11.00 20.00 15.00 13.00 183.50 57.50 22.97
2003.00 11.00 20.00 16.00 43.00 183.50 57.50 0.40
2003.00 11.00 20.00 16.00 55.00 183.50 57.50 0.59
2003.00 11.00 20.00 16.00 56.00 183.50 57.50 0.61
2003.00 11.00 20.00 17.00 17.00 183.50 57.50 0.94
2003.00 11.00 20.00 18.00 15.00 183.50 57.50 1.86
2003.00 11.00 20.00 18.00 21.00 183.50 57.50 1.96
2003.00 11.00 20.00 18.00 22.00 183.50 57.50 1.97
2003.00 11.00 20.00 19.00 0.00 183.50 57.50 2.58
2003.00 11.00 20.00 19.00 12.00 183.50 57.50 2.77
2003.00 11.00 20.00 19.00 19.00 183.50 57.50 2.88
2003.00 11.00 20.00 19.00 21.00 183.50 57.50 2.91
2003.00 11.00 20.00 19.00 41.00 183.50 57.50 3.23
2003.00 11.00 20.00 7.00 0.00 186.00 57.50 15.05
2003.00 11.00 20.00 13.00 41.00 186.00 57.50 21.67
2003.00 11.00 20.00 15.00 2.00 186.00 57.50 22.96
2003.00 11.00 20.00 15.00 13.00 186.00 57.50 23.14
2003.00 11.00 20.00 16.00 37.00 186.00 57.50 0.47
2003.00 11.00 20.00 16.00 40.00 186.00 57.50 0.52
2003.00 11.00 20.00 16.00 55.00 186.00 57.50 0.76
2003.00 11.00 20.00 16.00 56.00 186.00 57.50 0.77
2003.00 11.00 20.00 17.00 17.00 186.00 57.50 1.11
2003.00 11.00 20.00 17.00 20.00 186.00 57.50 1.15
2003.00 11.00 20.00 17.00 37.00 186.00 57.50 1.43
2003.00 11.00 20.00 17.00 40.00 186.00 57.50 1.47
2003.00 11.00 20.00 18.00 12.00 186.00 57.50 1.98
2003.00 11.00 20.00 18.00 22.00 186.00 57.50 2.14
2003.00 11.00 20.00 18.00 29.00 186.00 57.50 2.25
2003.00 11.00 20.00 7.00 0.00 188.50 57.50 15.21
2003.00 11.00 20.00 13.00 41.00 188.50 57.50 21.84
2003.00 11.00 20.00 16.00 26.00 188.50 57.50 0.46
2003.00 11.00 20.00 16.00 37.00 188.50 57.50 0.64
2003.00 11.00 20.00 16.00 56.00 188.50 57.50 0.94
2003.00 11.00 20.00 17.00 18.00 188.50 57.50 1.29
2003.00 11.00 20.00 17.00 20.00 188.50 57.50 1.32
2003.00 11.00 20.00 17.00 37.00 188.50 57.50 1.59
2003.00 11.00 20.00 17.00 40.00 188.50 57.50 1.64
2003.00 11.00 20.00 18.00 29.00 188.50 57.50 2.42
2003.00 11.00 20.00 18.00 33.00 188.50 57.50 2.48
2003.00 11.00 20.00 18.00 48.00 188.50 57.50 2.72
2003.00 11.00 20.00 7.00 0.00 191.00 57.50 15.38
2003.00 11.00 20.00 13.00 41.00 191.00 57.50 22.01
2003.00 11.00 20.00 15.00 20.00 191.00 57.50 23.58
2003.00 11.00 20.00 16.00 1.00 191.00 57.50 0.23
2003.00 11.00 20.00 16.00 26.00 191.00 57.50 0.63
2003.00 11.00 20.00 16.00 28.00 191.00 57.50 0.66
2003.00 11.00 20.00 16.00 37.00 191.00 57.50 0.80
2003.00 11.00 20.00 16.00 56.00 191.00 57.50 1.11
2003.00 11.00 20.00 17.00 37.00 191.00 57.50 1.76
2003.00 11.00 20.00 17.00 40.00 191.00 57.50 1.81
2003.00 11.00 20.00 17.00 41.00 191.00 57.50 1.82
2003.00 11.00 20.00 18.00 13.00 191.00 57.50 2.33
2003.00 11.00 20.00 18.00 29.00 191.00 57.50 2.59
2003.00 11.00 20.00 18.00 33.00 191.00 57.50 2.65
2003.00 11.00 20.00 18.00 48.00 191.00 57.50 2.89
2003.00 11.00 20.00 7.00 0.00 193.50 57.50 15.55
2003.00 11.00 20.00 13.00 41.00 193.50 57.50 22.17
2003.00 11.00 20.00 16.00 1.00 193.50 57.50 0.40
2003.00 11.00 20.00 16.00 26.00 193.50 57.50 0.80
2003.00 11.00 20.00 16.00 37.00 193.50 57.50 0.97
2003.00 11.00 20.00 16.00 56.00 193.50 57.50 1.27
2003.00 11.00 20.00 18.00 29.00 193.50 57.50 2.75
2003.00 11.00 20.00 18.00 33.00 193.50 57.50 2.82
2003.00 11.00 20.00 7.00 0.00 196.00 57.50 15.71
2003.00 11.00 20.00 13.00 13.00 196.00 57.50 21.89
2003.00 11.00 20.00 16.00 20.00 196.00 57.50 0.87
2003.00 11.00 20.00 16.00 36.00 196.00 57.50 1.12
2003.00 11.00 20.00 16.00 37.00 196.00 57.50 1.14
2003.00 11.00 20.00 18.00 4.00 196.00 57.50 2.52
2003.00 11.00 20.00 18.00 29.00 196.00 57.50 2.92
2003.00 11.00 20.00 18.00 33.00 196.00 57.50 2.98
2003.00 11.00 20.00 7.00 0.00 198.50 57.50 15.88
2003.00 11.00 20.00 13.00 13.00 198.50 57.50 22.06
2003.00 11.00 20.00 16.00 20.00 198.50 57.50 1.03
2003.00 11.00 20.00 16.00 36.00 198.50 57.50 1.29
2003.00 11.00 20.00 16.00 37.00 198.50 57.50 1.30
2003.00 11.00 20.00 18.00 4.00 198.50 57.50 2.69
2003.00 11.00 20.00 18.00 11.00 198.50 57.50 2.80
2003.00 11.00 20.00 18.00 29.00 198.50 57.50 3.09
2003.00 11.00 20.00 18.00 33.00 198.50 57.50 3.15
2003.00 11.00 20.00 7.00 0.00 201.00 57.50 16.05
2003.00 11.00 20.00 13.00 11.00 201.00 57.50 22.19
2003.00 11.00 20.00 16.00 36.00 201.00 57.50 1.46
2003.00 11.00 20.00 16.00 37.00 201.00 57.50 1.47
2003.00 11.00 20.00 18.00 3.00 201.00 57.50 2.84
2003.00 11.00 20.00 18.00 4.00 201.00 57.50 2.85
2003.00 11.00 20.00 18.00 11.00 201.00 57.50 2.97
2003.00 11.00 20.00 18.00 33.00 201.00 57.50 3.32
2003.00 11.00 20.00 13.00 11.00 203.50 57.50 22.36
2003.00 11.00 20.00 16.00 36.00 203.50 57.50 1.62
2003.00 11.00 20.00 16.00 37.00 203.50 57.50 1.64
2003.00 11.00 20.00 17.00 37.00 203.50 57.50 2.59
2003.00 11.00 20.00 18.00 4.00 203.50 57.50 3.02
2003.00 11.00 20.00 18.00 33.00 203.50 57.50 3.48
2003.00 11.00 20.00 13.00 11.00 206.00 57.50 22.53
2003.00 11.00 20.00 16.00 17.00 206.00 57.50 1.49
2003.00 11.00 20.00 18.00 33.00 206.00 57.50 3.65
2003.00 11.00 20.00 13.00 11.00 208.50 57.50 22.69
2003.00 11.00 20.00 16.00 17.00 208.50 57.50 1.65
2003.00 11.00 20.00 11.00 56.00 211.00 57.50 21.66
2003.00 11.00 20.00 11.00 41.00 213.50 57.50 21.59
2003.00 11.00 20.00 11.00 56.00 213.50 57.50 21.83
2003.00 11.00 20.00 11.00 41.00 216.00 57.50 21.75
2003.00 11.00 20.00 15.00 2.00 216.00 57.50 0.96
2003.00 11.00 20.00 13.00 14.00 221.00 57.50 23.58
2003.00 11.00 20.00 15.00 34.00 223.50 57.50 1.97
2003.00 11.00 20.00 12.00 43.00 226.00 57.50 23.41
2003.00 11.00 20.00 12.00 45.00 226.00 57.50 23.45
2003.00 11.00 20.00 15.00 34.00 226.00 57.50 2.14
2003.00 11.00 20.00 12.00 43.00 228.50 57.50 23.58
2003.00 11.00 20.00 12.00 45.00 228.50 57.50 23.61
2003.00 11.00 20.00 9.00 33.00 231.00 57.50 20.66
2003.00 11.00 20.00 15.00 30.00 231.00 57.50 2.41
2003.00 11.00 20.00 9.00 33.00 233.50 57.50 20.83
2003.00 11.00 20.00 15.00 31.00 233.50 57.50 2.59
2003.00 11.00 20.00 9.00 33.00 236.00 57.50 21.00
2003.00 11.00 20.00 9.00 34.00 236.00 57.50 21.01
2003.00 11.00 20.00 14.00 18.00 236.00 57.50 1.59
2003.00 11.00 20.00 15.00 31.00 236.00 57.50 2.76
2003.00 11.00 20.00 9.00 29.00 238.50 57.50 21.10
